id_comanda,nume_restaurant,nume_produs,categorie_standard,cantitate,pret_unitar_ron,total_linie_ron
ORD-202608-01803,Restaurantul Nostru,Platou Boieresc (2-3 persoane),Cârnați & Platouri,2,145.0,290.0
ORD-202608-01803,Restaurantul Nostru,Ciorbă de Burtiță Tradițională,Ciorbe & Supe,1,28.0,28.0
ORD-202608-01804,Restaurantul Nostru,Ceafă de Porc la Grătar,Preparate la Grătar & Mici,3,38.0,114.0
ORD-202608-01804,Restaurantul Nostru,Ciorbă de Burtiță Tradițională,Ciorbe & Supe,1,28.0,28.0
ORD-202608-01804,Restaurantul Nostru,Coș de Pâine de Casă,Sosuri & Extra,1,7.0,7.0
ORD-202608-01804,Restaurantul Nostru,Burger Casei cu Cartofi Prăjiți,Mâncăruri Gătite & Specialități,1,49.0,49.0
ORD-202608-01804,Restaurantul Nostru,Ciorbă de Perișoare,Ciorbe & Supe,1,24.0,24.0
ORD-202608-01805,Restaurantul Nostru,Platou Boieresc (2-3 persoane),Cârnați & Platouri,1,145.0,145.0
ORD-202608-01805,Restaurantul Nostru,Mici Românești de Vită-Porc (1 buc),Preparate la Grătar & Mici,2,7.5,15.0
ORD-202608-01805,Restaurantul Nostru,Lava Cake cu Înghețată de Vanilie,Desert,2,28.0,56.0
ORD-202608-01805,Restaurantul Nostru,Cappuccino cu Spumă de Lapte,Băuturi Răcoritoare & Cafea,1,15.0,15.0
ORD-202608-01805,Restaurantul Nostru,Ciorbă de Burtiță Tradițională,Ciorbe & Supe,1,28.0,28.0
ORD-202608-01806,Restaurantul Nostru,Burger Casei cu Cartofi Prăjiți,Mâncăruri Gătite & Specialități,1,49.0,49.0
ORD-202608-01806,Restaurantul Nostru,Pastramă de Oaie la Tigaie cu Mămăligă,Mâncăruri Gătite & Specialități,1,56.0,56.0
ORD-202608-01806,Restaurantul Nostru,Muștar Clasic,Sosuri & Extra,2,4.0,8.0
ORD-202608-01806,Restaurantul Nostru,Țuică de Prune Ardelenească 50ml,Băuturi Alcoolice & Bere,1,18.0,18.0
ORD-202608-01807,Restaurantul Nostru,Platou Boieresc (2-3 persoane),Cârnați & Platouri,2,145.0,290.0
ORD-202608-01807,Restaurantul Nostru,Mici Românești de Vită-Porc (1 buc),Preparate la Grătar & Mici,2,7.5,15.0
ORD-202608-01807,Restaurantul Nostru,Ciorbă Rădăuțeană de Pui,Ciorbe & Supe,1,26.0,26.0
ORD-202608-01807,Restaurantul Nostru,Pachet Vinul Casei Fetească Regală 1L,Băuturi Alcoolice & Bere,1,55.0,55.0
ORD-202608-01808,Restaurantul Nostru,Țuică de Prune Ardelenească 50ml,Băuturi Alcoolice & Bere,1,18.0,18.0
ORD-202608-01808,Restaurantul Nostru,Cârnați Picanți de Pleșcoi,Cârnați & Platouri,2,42.0,84.0
ORD-202608-01808,Restaurantul Nostru,Fasole Bătută cu Ceapă Călită,Aperitive & Gustări,1,20.0,20.0
ORD-202608-01809,Restaurantul Nostru,Supă Cremă de Legume cu Crutoane,Ciorbe & Supe,1,22.0,22.0
ORD-202608-01809,Restaurantul Nostru,Platou Cârnați Asortați,Cârnați & Platouri,1,95.0,95.0
ORD-202608-01810,Restaurantul Nostru,Piept de Pui la Grătar,Preparate la Grătar & Mici,1,34.0,34.0
ORD-202608-01810,Restaurantul Nostru,Șnițel Gigant de Pui Pane,Mâncăruri Gătite & Specialități,1,36.0,36.0
ORD-202608-01810,Restaurantul Nostru,Platou Gustări Rece Tradiționale,Cârnați & Platouri,1,85.0,85.0
ORD-202608-01810,Restaurantul Nostru,Ciolan de Porc Rumexit la Cuptor,Mâncăruri Gătite & Specialități,1,78.0,78.0
ORD-202608-01810,Restaurantul Nostru,Bere Ciuc Premium la Draught 0.4L,Băuturi Alcoolice & Bere,3,14.0,42.0
ORD-202608-01811,Restaurantul Nostru,Platou Gustări Rece Tradiționale,Cârnați & Platouri,2,85.0,170.0
ORD-202608-01811,Restaurantul Nostru,Supă Cremă de Legume cu Crutoane,Ciorbe & Supe,2,22.0,44.0
ORD-202608-01811,Restaurantul Nostru,Șnițel Gigant de Pui Pane,Mâncăruri Gătite & Specialități,1,36.0,36.0
ORD-202608-01811,Restaurantul Nostru,Tochitură Moldovenească cu Mămăligă,Mâncăruri Gătite & Specialități,1,48.0,48.0
ORD-202608-01811,Restaurantul Nostru,Bere Nepasteurizată Zăganu 0.5L,Băuturi Alcoolice & Bere,1,22.0,22.0
ORD-202608-01812,Restaurantul Nostru,Ștrudel de Mere cu Sos de Vanilie,Desert,1,25.0,25.0
ORD-202608-01812,Restaurantul Nostru,Platou Boieresc (2-3 persoane),Cârnați & Platouri,1,145.0,145.0
ORD-202608-01812,Restaurantul Nostru,Mici de Oaie și Vită (1 buc),Preparate la Grătar & Mici,1,8.5,8.5
ORD-202608-01813,Restaurantul Nostru,Smântână Proaspătă 20%,Sosuri & Extra,1,5.0,5.0
ORD-202608-01813,Restaurantul Nostru,Salată Caesar cu Pui la Grătar,Salate,1,38.0,38.0
ORD-202608-01813,Restaurantul Nostru,Coș de Pâine de Casă,Sosuri & Extra,1,7.0,7.0
ORD-202608-01813,Restaurantul Nostru,Ștrudel de Mere cu Sos de Vanilie,Desert,1,25.0,25.0
ORD-202608-01814,Restaurantul Nostru,Salată Caesar cu Pui la Grătar,Salate,1,38.0,38.0
ORD-202608-01814,Restaurantul Nostru,Ciorbă de Perișoare,Ciorbe & Supe,1,24.0,24.0
ORD-202608-01814,Restaurantul Nostru,Mici de Oaie și Vită (1 buc),Preparate la Grătar & Mici,1,8.5,8.5
ORD-202608-01814,Restaurantul Nostru,Varză Călită în Vin cu Chimen,Garnituri,3,15.0,45.0
ORD-202608-01815,Restaurantul Nostru,Salată de Vinete Coapte pe Plită,Aperitive & Gustări,1,24.0,24.0
ORD-202608-01815,Restaurantul Nostru,Iahnie de Fasole cu Bacon,Garnituri,1,16.0,16.0
ORD-202608-01815,Restaurantul Nostru,Ciorbă Rădăuțeană de Pui,Ciorbe & Supe,1,26.0,26.0
ORD-202608-01816,Restaurantul Nostru,Smântână Proaspătă 20%,Sosuri & Extra,1,5.0,5.0
ORD-202608-01816,Restaurantul Nostru,Țuică de Prune Ardelenească 50ml,Băuturi Alcoolice & Bere,1,18.0,18.0
ORD-202608-01816,Restaurantul Nostru,Papanași cu Smântână și Dulceață de Afine (2 buc),Desert,1,32.0,32.0
ORD-202608-01816,Restaurantul Nostru,Supă Cremă de Legume cu Crutoane,Ciorbe & Supe,1,22.0,22.0
ORD-202608-01816,Restaurantul Nostru,Mici Românești de Vită-Porc (1 buc),Preparate la Grătar & Mici,1,7.5,7.5
ORD-202608-01817,Restaurantul Nostru,Platou Cârnați Asortați,Cârnați & Platouri,2,95.0,190.0
ORD-202608-01817,Restaurantul Nostru,Coș de Pâine de Casă,Sosuri & Extra,1,7.0,7.0
ORD-202608-01818,Restaurantul Nostru,Ciorbă de Perișoare,Ciorbe & Supe,1,24.0,24.0
ORD-202608-01818,Restaurantul Nostru,Limonadă Proaspătă cu Miere și Mentă 0.5L,Băuturi Răcoritoare & Cafea,1,20.0,20.0
ORD-202608-01818,Restaurantul Nostru,Bere Heineken 0.33L,Băuturi Alcoolice & Bere,1,16.0,16.0
ORD-202608-01818,Restaurantul Nostru,Salată de Murături Asortate,Salate,1,14.0,14.0
ORD-202608-01819,Restaurantul Nostru,Ciorbă de Perișoare,Ciorbe & Supe,2,24.0,48.0
ORD-202608-01819,Restaurantul Nostru,Limonadă Proaspătă cu Miere și Mentă 0.5L,Băuturi Răcoritoare & Cafea,1,20.0,20.0
ORD-202608-01819,Restaurantul Nostru,Iahnie de Fasole cu Bacon,Garnituri,1,16.0,16.0
ORD-202608-01819,Restaurantul Nostru,Cartofi Prăjiți cu Usturoi și Parmezan,Garnituri,2,18.0,36.0
ORD-202608-01820,Restaurantul Nostru,Varză Călită în Vin cu Chimen,Garnituri,1,15.0,15.0
ORD-202608-01820,Restaurantul Nostru,Frigărui de Berbecuț,Preparate la Grătar & Mici,1,58.0,58.0
ORD-202608-01820,Restaurantul Nostru,Burger Casei cu Cartofi Prăjiți,Mâncăruri Gătite & Specialități,1,49.0,49.0
ORD-202608-01820,Restaurantul Nostru,Bulz Ardelenesc la Grătar,Aperitive & Gustări,1,32.0,32.0
ORD-202608-01821,Restaurantul Nostru,Pachet Vinul Casei Fetească Regală 1L,Băuturi Alcoolice & Bere,1,55.0,55.0
ORD-202608-01821,Restaurantul Nostru,Platou Gustări Rece Tradiționale,Cârnați & Platouri,1,85.0,85.0
ORD-202608-01821,Restaurantul Nostru,Cappuccino cu Spumă de Lapte,Băuturi Răcoritoare & Cafea,1,15.0,15.0
ORD-202608-01821,Restaurantul Nostru,Iahnie de Fasole cu Bacon,Garnituri,2,16.0,32.0
ORD-202608-01821,Restaurantul Nostru,Cașcaval Pane Crocant,Aperitive & Gustări,1,28.0,28.0
ORD-202608-01822,Restaurantul Nostru,Ciorbă de Văcuță,Ciorbe & Supe,1,25.0,25.0
ORD-202608-01822,Restaurantul Nostru,Ciorbă de Perișoare,Ciorbe & Supe,1,24.0,24.0
ORD-202608-01822,Restaurantul Nostru,Platou Boieresc (2-3 persoane),Cârnați & Platouri,2,145.0,290.0
ORD-202608-01822,Restaurantul Nostru,Bere Heineken 0.33L,Băuturi Alcoolice & Bere,1,16.0,16.0
ORD-202608-01822,Restaurantul Nostru,Sarmale Românești în Foi de Varză (4 buc),Mâncăruri Gătite & Specialități,1,44.0,44.0
ORD-202608-01823,Restaurantul Nostru,Pastramă de Oaie la Tigaie cu Mămăligă,Mâncăruri Gătite & Specialități,1,56.0,56.0
ORD-202608-01823,Restaurantul Nostru,Frigărui de Berbecuț,Preparate la Grătar & Mici,1,58.0,58.0
ORD-202608-01823,Restaurantul Nostru,Muștar Clasic,Sosuri & Extra,1,4.0,4.0
ORD-202608-01824,Restaurantul Nostru,Tochitură Moldovenească cu Mămăligă,Mâncăruri Gătite & Specialități,1,48.0,48.0
ORD-202608-01824,Restaurantul Nostru,Platou Cârnați Asortați,Cârnați & Platouri,2,95.0,190.0
ORD-202608-01824,Restaurantul Nostru,Burger Casei cu Cartofi Prăjiți,Mâncăruri Gătite & Specialități,1,49.0,49.0
ORD-202608-01825,Restaurantul Nostru,Bere Heineken 0.33L,Băuturi Alcoolice & Bere,1,16.0,16.0
ORD-202608-01825,Restaurantul Nostru,Coca-Cola / Coca-Cola Zero 0.33L,Băuturi Răcoritoare & Cafea,2,12.0,24.0
ORD-202608-01825,Restaurantul Nostru,Salată Grecească,Salate,2,34.0,68.0
ORD-202608-01825,Restaurantul Nostru,Salată Caesar cu Pui la Grătar,Salate,1,38.0,38.0
ORD-202608-01825,Restaurantul Nostru,Platou Boieresc (2-3 persoane),Cârnați & Platouri,1,145.0,145.0
ORD-202608-01826,Restaurantul Nostru,Espresso Scurt / Lung Julius Meinl,Băuturi Răcoritoare & Cafea,1,12.0,12.0
ORD-202608-01826,Restaurantul Nostru,Ceafă de Porc la Grătar,Preparate la Grătar & Mici,1,38.0,38.0
ORD-202608-01827,Restaurantul Nostru,Bere Heineken 0.33L,Băuturi Alcoolice & Bere,2,16.0,32.0
ORD-202608-01827,Restaurantul Nostru,Ciolan de Porc Rumexit la Cuptor,Mâncăruri Gătite & Specialități,1,78.0,78.0
ORD-202608-01827,Restaurantul Nostru,Salată de Vinete Coapte pe Plită,Aperitive & Gustări,1,24.0,24.0
ORD-202608-01827,Restaurantul Nostru,Clătite cu Finetti și Banane (2 buc),Desert,1,22.0,22.0
ORD-202608-01828,Restaurantul Nostru,Salată de Ardei Copți,Salate,2,16.0,32.0
ORD-202608-01828,Restaurantul Nostru,Ceafă de Porc la Grătar,Preparate la Grătar & Mici,1,38.0,38.0
ORD-202608-01829,Restaurantul Nostru,Ciorbă de Perișoare,Ciorbe & Supe,1,24.0,24.0
ORD-202608-01829,Restaurantul Nostru,Ceafă de Porc la Grătar,Preparate la Grătar & Mici,2,38.0,76.0
ORD-202608-01830,Restaurantul Nostru,Piept de Pui la Grătar,Preparate la Grătar & Mici,1,34.0,34.0
ORD-202608-01830,Restaurantul Nostru,Iahnie de Fasole cu Bacon,Garnituri,1,16.0,16.0
ORD-202608-01831,Restaurantul Nostru,Espresso Scurt / Lung Julius Meinl,Băuturi Răcoritoare & Cafea,1,12.0,12.0
ORD-202608-01831,Restaurantul Nostru,Coca-Cola / Coca-Cola Zero 0.33L,Băuturi Răcoritoare & Cafea,1,12.0,12.0
ORD-202608-01831,Restaurantul Nostru,Platou Gustări Rece Tradiționale,Cârnați & Platouri,1,85.0,85.0
ORD-202608-01831,Restaurantul Nostru,Pastramă de Oaie la Tigaie cu Mămăligă,Mâncăruri Gătite & Specialități,1,56.0,56.0
ORD-202608-01832,Restaurantul Nostru,Burger Casei cu Cartofi Prăjiți,Mâncăruri Gătite & Specialități,1,49.0,49.0
ORD-202608-01832,Restaurantul Nostru,Sarmale Românești în Foi de Varză (4 buc),Mâncăruri Gătite & Specialități,1,44.0,44.0
ORD-202608-01833,Restaurantul Nostru,Ciorbă de Perișoare,Ciorbe & Supe,1,24.0,24.0
ORD-202608-01833,Restaurantul Nostru,Bere Heineken 0.33L,Băuturi Alcoolice & Bere,1,16.0,16.0
ORD-202608-01833,Restaurantul Nostru,Salată Caesar cu Pui la Grătar,Salate,1,38.0,38.0
ORD-202608-01833,Restaurantul Nostru,Iahnie de Fasole cu Bacon,Garnituri,1,16.0,16.0
ORD-202608-01833,Restaurantul Nostru,Limonadă Proaspătă cu Miere și Mentă 0.5L,Băuturi Răcoritoare & Cafea,1,20.0,20.0
ORD-202608-01834,Restaurantul Nostru,Lava Cake cu Înghețată de Vanilie,Desert,1,28.0,28.0
ORD-202608-01834,Restaurantul Nostru,Bere Nepasteurizată Zăganu 0.5L,Băuturi Alcoolice & Bere,1,22.0,22.0
ORD-202608-01834,Restaurantul Nostru,Salată de Ardei Copți,Salate,1,16.0,16.0
ORD-202608-01835,Restaurantul Nostru,Muștar Clasic,Sosuri & Extra,1,4.0,4.0
ORD-202608-01835,Restaurantul Nostru,Ștrudel de Mere cu Sos de Vanilie,Desert,1,25.0,25.0
ORD-202608-01835,Restaurantul Nostru,Salată de Ardei Copți,Salate,1,16.0,16.0
ORD-202608-01835,Restaurantul Nostru,Coca-Cola / Coca-Cola Zero 0.33L,Băuturi Răcoritoare & Cafea,1,12.0,12.0
ORD-202608-01835,Restaurantul Nostru,Pachet Vinul Casei Fetească Regală 1L,Băuturi Alcoolice & Bere,1,55.0,55.0
ORD-202608-01836,Restaurantul Nostru,Ciorbă Rădăuțeană de Pui,Ciorbe & Supe,2,26.0,52.0
ORD-202608-01836,Restaurantul Nostru,Apă Minerală / Plată Borsec 0.5L,Băuturi Răcoritoare & Cafea,1,10.0,10.0
ORD-202608-01836,Restaurantul Nostru,Limonadă Proaspătă cu Miere și Mentă 0.5L,Băuturi Răcoritoare & Cafea,1,20.0,20.0
ORD-202608-01837,Restaurantul Nostru,Papanași cu Smântână și Dulceață de Afine (2 buc),Desert,2,32.0,64.0
ORD-202608-01837,Restaurantul Nostru,Supă Cremă de Legume cu Crutoane,Ciorbe & Supe,1,22.0,22.0
ORD-202608-01837,Restaurantul Nostru,Bere Nepasteurizată Zăganu 0.5L,Băuturi Alcoolice & Bere,3,22.0,66.0
ORD-202608-01837,Restaurantul Nostru,Sos Barbeque,Sosuri & Extra,1,6.0,6.0
ORD-202608-01837,Restaurantul Nostru,Vin Purcari Rară Neagră Sticlă 0.75L,Băuturi Alcoolice & Bere,1,95.0,95.0
ORD-202608-01838,Restaurantul Nostru,Varză Călită în Vin cu Chimen,Garnituri,1,15.0,15.0
ORD-202608-01838,Restaurantul Nostru,Smântână Proaspătă 20%,Sosuri & Extra,1,5.0,5.0
ORD-202608-01838,Restaurantul Nostru,Platou Gustări Rece Tradiționale,Cârnați & Platouri,1,85.0,85.0
ORD-202608-01838,Restaurantul Nostru,Frăție de Mici & Cârnați,Preparate la Grătar & Mici,3,54.0,162.0
ORD-202608-01838,Restaurantul Nostru,Fasole Bătută cu Ceapă Călită,Aperitive & Gustări,1,20.0,20.0
ORD-202608-01839,Restaurantul Nostru,Cappuccino cu Spumă de Lapte,Băuturi Răcoritoare & Cafea,1,15.0,15.0
ORD-202608-01839,Restaurantul Nostru,Pachet Vinul Casei Fetească Regală 1L,Băuturi Alcoolice & Bere,1,55.0,55.0
ORD-202608-01839,Restaurantul Nostru,Piept de Pui la Grătar,Preparate la Grătar & Mici,1,34.0,34.0
ORD-202608-01840,Restaurantul Nostru,Frăție de Mici & Cârnați,Preparate la Grătar & Mici,2,54.0,108.0
ORD-202608-01840,Restaurantul Nostru,Șnițel Gigant de Pui Pane,Mâncăruri Gătite & Specialități,2,36.0,72.0
ORD-202608-01840,Restaurantul Nostru,Frigărui de Berbecuț,Preparate la Grătar & Mici,1,58.0,58.0
ORD-202608-01840,Restaurantul Nostru,Platou Gustări Rece Tradiționale,Cârnați & Platouri,1,85.0,85.0
ORD-202608-01840,Restaurantul Nostru,Salată Grecească,Salate,1,34.0,34.0
ORD-202608-01841,Restaurantul Nostru,Platou Gustări Rece Tradiționale,Cârnați & Platouri,1,85.0,85.0
ORD-202608-01841,Restaurantul Nostru,Salată de Ardei Copți,Salate,2,16.0,32.0
ORD-202608-01841,Restaurantul Nostru,Varză Călită în Vin cu Chimen,Garnituri,1,15.0,15.0
ORD-202608-01841,Restaurantul Nostru,Iahnie de Fasole cu Bacon,Garnituri,1,16.0,16.0
ORD-202608-01841,Restaurantul Nostru,Salată Caesar cu Pui la Grătar,Salate,1,38.0,38.0
ORD-202608-01842,Restaurantul Nostru,Muștar Clasic,Sosuri & Extra,1,4.0,4.0
ORD-202608-01842,Restaurantul Nostru,Apă Minerală / Plată Borsec 0.5L,Băuturi Răcoritoare & Cafea,1,10.0,10.0
ORD-202608-01843,Restaurantul Nostru,Iahnie de Fasole cu Bacon,Garnituri,1,16.0,16.0
ORD-202608-01843,Restaurantul Nostru,Frigărui de Berbecuț,Preparate la Grătar & Mici,1,58.0,58.0
ORD-202608-01843,Restaurantul Nostru,Papanași cu Smântână și Dulceață de Afine (2 buc),Desert,2,32.0,64.0
ORD-202608-01843,Restaurantul Nostru,Cârnați Picanți de Pleșcoi,Cârnați & Platouri,1,42.0,42.0
ORD-202608-01843,Restaurantul Nostru,Bere Heineken 0.33L,Băuturi Alcoolice & Bere,3,16.0,48.0
ORD-202608-01844,Restaurantul Nostru,Mici Românești de Vită-Porc (1 buc),Preparate la Grătar & Mici,2,7.5,15.0
ORD-202608-01844,Restaurantul Nostru,Iahnie de Fasole cu Bacon,Garnituri,2,16.0,32.0
ORD-202608-01844,Restaurantul Nostru,Papanași cu Smântână și Dulceață de Afine (2 buc),Desert,1,32.0,32.0
ORD-202608-01844,Restaurantul Nostru,Bulz Ardelenesc la Grătar,Aperitive & Gustări,1,32.0,32.0
ORD-202608-01844,Restaurantul Nostru,Bere Heineken 0.33L,Băuturi Alcoolice & Bere,2,16.0,32.0
ORD-202608-01845,Restaurantul Nostru,Iahnie de Fasole cu Bacon,Garnituri,1,16.0,16.0
ORD-202608-01845,Restaurantul Nostru,Pastramă de Oaie la Tigaie cu Mămăligă,Mâncăruri Gătite & Specialități,2,56.0,112.0
ORD-202608-01845,Restaurantul Nostru,Salată de Ardei Copți,Salate,2,16.0,32.0
ORD-202608-01846,Restaurantul Nostru,Vin Purcari Rară Neagră Sticlă 0.75L,Băuturi Alcoolice & Bere,1,95.0,95.0
ORD-202608-01846,Restaurantul Nostru,Mujdei de Usturoi Tradițional,Sosuri & Extra,1,5.0,5.0
ORD-202608-01847,Restaurantul Nostru,Frăție de Mici & Cârnați,Preparate la Grătar & Mici,1,54.0,54.0
ORD-202608-01847,Restaurantul Nostru,Vin Purcari Rară Neagră Sticlă 0.75L,Băuturi Alcoolice & Bere,1,95.0,95.0
ORD-202608-01847,Restaurantul Nostru,Salată de Vinete Coapte pe Plită,Aperitive & Gustări,1,24.0,24.0
ORD-202608-01847,Restaurantul Nostru,Supă Cremă de Legume cu Crutoane,Ciorbe & Supe,2,22.0,44.0
ORD-202608-01847,Restaurantul Nostru,Ciorbă de Burtiță Tradițională,Ciorbe & Supe,1,28.0,28.0
ORD-202608-01848,Restaurantul Nostru,Șnițel Gigant de Pui Pane,Mâncăruri Gătite & Specialități,2,36.0,72.0
ORD-202608-01848,Restaurantul Nostru,Cârnați Picanți de Pleșcoi,Cârnați & Platouri,1,42.0,42.0
ORD-202608-01849,Restaurantul Nostru,Țuică de Prune Ardelenească 50ml,Băuturi Alcoolice & Bere,1,18.0,18.0
ORD-202608-01849,Restaurantul Nostru,Cașcaval Pane Crocant,Aperitive & Gustări,2,28.0,56.0
ORD-202608-01849,Restaurantul Nostru,Platou Gustări Rece Tradiționale,Cârnați & Platouri,1,85.0,85.0
ORD-202608-01849,Restaurantul Nostru,Cartofi Prăjiți cu Usturoi și Parmezan,Garnituri,1,18.0,18.0
ORD-202608-01849,Restaurantul Nostru,Varză Călită în Vin cu Chimen,Garnituri,1,15.0,15.0
ORD-202608-01850,Restaurantul Nostru,Ciorbă de Văcuță,Ciorbe & Supe,1,25.0,25.0
ORD-202608-01850,Restaurantul Nostru,Pachet Vinul Casei Fetească Regală 1L,Băuturi Alcoolice & Bere,1,55.0,55.0
ORD-202608-01851,Restaurantul Nostru,Pachet Vinul Casei Fetească Regală 1L,Băuturi Alcoolice & Bere,1,55.0,55.0
ORD-202608-01851,Restaurantul Nostru,Sos Barbeque,Sosuri & Extra,1,6.0,6.0
ORD-202608-01852,Restaurantul Nostru,Muștar Clasic,Sosuri & Extra,1,4.0,4.0
ORD-202608-01852,Restaurantul Nostru,Platou Gustări Rece Tradiționale,Cârnați & Platouri,1,85.0,85.0
ORD-202608-01852,Restaurantul Nostru,Mămăliguță Caldă,Garnituri,1,8.0,8.0
ORD-202608-01852,Restaurantul Nostru,Salată de Ardei Copți,Salate,1,16.0,16.0
ORD-202608-01853,Restaurantul Nostru,Limonadă Proaspătă cu Miere și Mentă 0.5L,Băuturi Răcoritoare & Cafea,1,20.0,20.0
ORD-202608-01853,Restaurantul Nostru,Ciorbă de Văcuță,Ciorbe & Supe,1,25.0,25.0
ORD-202608-01854,Restaurantul Nostru,Muștar Clasic,Sosuri & Extra,1,4.0,4.0
ORD-202608-01854,Restaurantul Nostru,Vin Purcari Rară Neagră Sticlă 0.75L,Băuturi Alcoolice & Bere,1,95.0,95.0
ORD-202608-01854,Restaurantul Nostru,Bere Heineken 0.33L,Băuturi Alcoolice & Bere,1,16.0,16.0
ORD-202608-01854,Restaurantul Nostru,Ștrudel de Mere cu Sos de Vanilie,Desert,1,25.0,25.0
ORD-202608-01855,Restaurantul Nostru,Ciorbă de Văcuță,Ciorbe & Supe,2,25.0,50.0
ORD-202608-01855,Restaurantul Nostru,Apă Minerală / Plată Borsec 0.5L,Băuturi Răcoritoare & Cafea,1,10.0,10.0
ORD-202608-01855,Restaurantul Nostru,Ceafă de Porc la Grătar,Preparate la Grătar & Mici,1,38.0,38.0
ORD-202608-01855,Restaurantul Nostru,Mici de Oaie și Vită (1 buc),Preparate la Grătar & Mici,1,8.5,8.5
ORD-202608-01855,Restaurantul Nostru,Cârnați Picanți de Pleșcoi,Cârnați & Platouri,2,42.0,84.0
ORD-202608-01856,Restaurantul Nostru,Clătite cu Finetti și Banane (2 buc),Desert,1,22.0,22.0
ORD-202608-01856,Restaurantul Nostru,Burger Casei cu Cartofi Prăjiți,Mâncăruri Gătite & Specialități,1,49.0,49.0
ORD-202608-01856,Restaurantul Nostru,Bere Heineken 0.33L,Băuturi Alcoolice & Bere,1,16.0,16.0
ORD-202608-01856,Restaurantul Nostru,Salată de Ardei Copți,Salate,1,16.0,16.0
ORD-202608-01857,Restaurantul Nostru,Apă Minerală / Plată Borsec 0.5L,Băuturi Răcoritoare & Cafea,1,10.0,10.0
ORD-202608-01857,Restaurantul Nostru,Mujdei de Usturoi Tradițional,Sosuri & Extra,1,5.0,5.0
ORD-202608-01858,Restaurantul Nostru,Țuică de Prune Ardelenească 50ml,Băuturi Alcoolice & Bere,1,18.0,18.0
ORD-202608-01858,Restaurantul Nostru,Ceafă de Porc la Grătar,Preparate la Grătar & Mici,1,38.0,38.0
ORD-202608-01859,Restaurantul Nostru,Bere Heineken 0.33L,Băuturi Alcoolice & Bere,1,16.0,16.0
ORD-202608-01859,Restaurantul Nostru,Supă Cremă de Legume cu Crutoane,Ciorbe & Supe,1,22.0,22.0
ORD-202608-01859,Restaurantul Nostru,Bulz Ardelenesc la Grătar,Aperitive & Gustări,1,32.0,32.0
ORD-202608-01859,Restaurantul Nostru,Piept de Pui la Grătar,Preparate la Grătar & Mici,2,34.0,68.0
ORD-202608-01860,Restaurantul Nostru,Fasole Bătută cu Ceapă Călită,Aperitive & Gustări,1,20.0,20.0
ORD-202608-01860,Restaurantul Nostru,Bere Heineken 0.33L,Băuturi Alcoolice & Bere,1,16.0,16.0
ORD-202608-01861,Restaurantul Nostru,Platou Boieresc (2-3 persoane),Cârnați & Platouri,1,145.0,145.0
ORD-202608-01861,Restaurantul Nostru,Țuică de Prune Ardelenească 50ml,Băuturi Alcoolice & Bere,2,18.0,36.0
ORD-202608-01862,Restaurantul Nostru,Cașcaval Pane Crocant,Aperitive & Gustări,1,28.0,28.0
ORD-202608-01862,Restaurantul Nostru,Mici de Oaie și Vită (1 buc),Preparate la Grătar & Mici,1,8.5,8.5
ORD-202608-01862,Restaurantul Nostru,Apă Minerală / Plată Borsec 0.5L,Băuturi Răcoritoare & Cafea,1,10.0,10.0
ORD-202608-01862,Restaurantul Nostru,Salată Grecească,Salate,1,34.0,34.0
ORD-202608-01863,Restaurantul Nostru,Iahnie de Fasole cu Bacon,Garnituri,1,16.0,16.0
